session.id,tender,processor,gear,fish.number,length,weight,sex,age,gonad,Slide,Lot,Catch.Date,Location,Comments
TOGHER_2020_06_08_12_44_43,Gordan Jensen,icicle,5,6,250,226,2,8,4,1,24,5/8/2020,Nunavachak,
TOGHER_2020_06_09_10_32_43,Gordan Jensen,icicle,5,7,245,215,2,7,4,31,33,5/9/2020,Nunavachak,
TOGHER_2020_06_09_17_02_35,Gordan Jensen,icicle,5,5,245,184,1,6,5,62,29,5/8/2020,Nunavachak,mixture of May 8 & May 9 catch date
TOGHER_2020_06_10_09_24_08,Gordan Jensen,icicle,5,5,229,178,2,6,5,64,49,5/13/2020,Nunavachak,
TOGHER_2020_06_10_16_09_40,Gordan Jensen,icicle,5,9,271,253,1,29,5,101,3,5/4/2020,Nunavachak,
TOGHER_2020_06_08_15_06_01,Gordan Jensen,icicle,5,5,251,211,2,7,5,10,24,5/8/2020,Nunavachak,
TOGHER_2020_06_09_11_07_41,Gordan Jensen,icicle,5,3,238,207,2,7,4,34,33,5/9/2020,Nunavachak,
TOGHER_2020_06_09_10_32_43,Gordan Jensen,icicle,5,5,252,206,1,7,5,31,33,5/9/2020,Nunavachak,
TOGHER_2020_06_09_16_07_18,Gordan Jensen,icicle,5,6,233,172,2,6,4,54,29,5/8/2020,Nunavachak,mixture of May 8 & May 9 catch date
TOGHER_2020_06_10_16_12_48,Gordan Jensen,icicle,5,4,266,277,1,28,5,102,3,5/4/2020,Nunavachak,
TOGHER_2020_06_08_15_01_23,Gordan Jensen,icicle,5,1,249,226,1,8,5,9,24,5/8/2020,Nunavachak,
TOGHER_2020_06_10_16_12_48,Gordan Jensen,icicle,5,6,244,191,1,4,5,102,3,5/4/2020,Nunavachak,
TOGHER_2020_06_08_14_19_01,Gordan Jensen,icicle,5,3,234,168,2,6,4,6,24,5/8/2020,Nunavachak,
TOGHER_2020_06_10_16_12_48,Gordan Jensen,icicle,5,8,295,361,1,29,5,102,3,5/4/2020,Nunavachak,
TOGHER_2020_06_09_09_53_59,Gordan Jensen,icicle,5,8,257,166,1,6,5,26,33,5/9/2020,Nunavachak,
TOGHER_2020_06_09_10_02_07,Gordan Jensen,icicle,5,1,235,204,2,8,5,27,33,5/9/2020,Nunavachak,
TOGHER_2020_06_10_16_15_10,Gordan Jensen,icicle,5,1,251,184,2,4,5,103,3,5/4/2020,Nunavachak,
TOGHER_2020_06_09_10_59_54,Gordan Jensen,icicle,5,6,246,202,2,7,4,32,33,5/9/2020,Nunavachak,
TOGHER_2020_06_08_16_38_43,Gordan Jensen,icicle,5,1,231,155,1,5,5,19,5,5/4/2020,Nunavachak,
TOGHER_2020_06_10_12_01_44,Gordan Jensen,icicle,5,7,243,168,1,8,5,84,38,5/10/2020,Nunavachak,
TOGHER_2020_06_10_10_45_16,Gordan Jensen,icicle,5,2,228,152,2,5,5,76,19,5/6/2020,Nuna/Hag/Kuluk,Mixture of May 6 & May 7 catch date
TOGHER_2020_06_10_12_16_30,Gordan Jensen,icicle,5,8,252,221,2,9,5,87,38,5/10/2020,Nunavachak,
TOGHER_2020_06_10_16_15_10,Gordan Jensen,icicle,5,7,232,186,1,4,5,103,3,5/4/2020,Nunavachak,
TOGHER_2020_06_09_12_18_41,Gordan Jensen,icicle,5,1,241,202,2,7,5,39,44,5/13/2020,Nunavachak,
TOGHER_2020_06_08_13_49_23,Gordan Jensen,icicle,5,2,240,201,2,7,4,3,24,5/8/2020,Nunavachak,
TOGHER_2020_06_10_16_15_10,Gordan Jensen,icicle,5,10,258,295,2,28,5,103,3,5/4/2020,Nunavachak,
TOGHER_2020_06_09_10_25_12,Gordan Jensen,icicle,5,7,234,158,1,6,5,29,33,5/9/2020,Nunavachak,
TOGHER_2020_06_10_16_17_54,Gordan Jensen,icicle,5,2,319,540,2,28,5,104,3,5/4/2020,Nunavachak,
TOGHER_2020_06_10_16_17_54,Gordan Jensen,icicle,5,3,282,345,2,28,5,104,3,5/4/2020,Nunavachak,
TOGHER_2020_06_09_16_33_04,Gordan Jensen,icicle,5,8,240,200,2,7,5,60,29,5/8/2020,Nunavachak,mixture of May 8 & May 9 catch date
TOGHER_2020_06_10_16_17_54,Gordan Jensen,icicle,5,5,231,156,1,4,7,104,3,5/4/2020,Nunavachak,
TOGHER_2020_06_10_16_17_54,Gordan Jensen,icicle,5,6,300,399,2,11,5,104,3,5/4/2020,Nunavachak,
TOGHER_2020_06_10_09_42_40,Gordan Jensen,icicle,5,5,253,196,1,7,7,70,49,5/13/2020,Nunavachak,
TOGHER_2020_06_10_11_38_30,Gordan Jensen,icicle,5,5,231,155,1,6,5,81,19,5/6/2020,Nuna/Hag/Kuluk,Mixture of May 6 & May 7 catch date
TOGHER_2020_06_10_09_32_38,Gordan Jensen,icicle,5,8,220,146,1,5,5,67,49,5/13/2020,Nunavachak,
TOGHER_2020_06_10_10_38_26,Gordan Jensen,icicle,5,9,235,180,1,7,5,74,19,5/6/2020,Nuna/Hag/Kuluk,Mixture of May 6 & May 7 catch date
